MIN,J.Castro,488771
MIN,B.Dozier,572821
MIN,E.Escobar,500871
MIN,C.Gimenez,460269
MIN,A.Mejia,606167
MIN,H.Santiago,502327
MIN,R.Rosario,600968
MIN,N.Turley,543867
MIN,F.Romero,622864
MIN,JT.Chargois,608638
MIN,F.Jorge,602928
MIN,K.Vargas,573627
MIN,Z.Granite,643335
MIN,D.Palka,594953
MIN,A.Recker,489232
MIN,M.Garver,641598
MIN,E.Vielma,622713
NYM,K.McGowan,641850
NYM,R.Montero,606160
NYM,H.Robles,570663
NYM,S.Matz,571927
NYM,S.Lugo,607625
NYM,P.Sewald,623149
NYM,A.Ramos,573109
NYM,E.Goeddel,592340
NYM,C.Flexen,623167
NYM,J.deGrom,594798
NYM,J.Blevins,460283
NYM,C.Bradford,607473
NYM,J.Smoker,519294
NYM,J.Reyes,408314
NYM,B.Nimmo,607043
NYM,R.Rivera,425784
NYM,A.Rosario,642708
NYM,A.Cabrera,452678
NYM,J.Lagares,501571
NYM,Y.Cespedes,493316
NYM,D.Smith,642086
NYM,M.Conforto,624424
NYM,T.d'Arnaud,518595
NYM,W.Flores,527038
NYM,C.Granderson,434158
NYM,R.Gsellman,607229
NYM,M.Harvey,518774
NYM,Z.Wheeler,554430
NYM,TJ.Rivera,608061
NYM,M.Molina,622506
NYM,T.Pill,543652
NYM,G.Cecchini,608325
NYM,K.Plawecki,608700
NYM,T.Nido,621512
NYM,M.Reynolds,608703
NYM,W.Becerra,610141
NYY,A.Warren,476589
NYY,S.Gray,543243
NYY,C.Green,643338
NYY,C.Shreve,592741
NYY,L.Severino,622663
NYY,T.Kahnle,592454
NYY,B.Mitchell,571951
NYY,J.Montgomery,656756
NYY,D.Robertson,502085
NYY,J.Garcia,448802
NYY,D.Betances,476454
NYY,L.Cessa,570666
NYY,A.Chapman,547973
NYY,R.Torreyes,591720
NYY,A.Romine,519222
NYY,T.Wade,642180
NYY,A.Judge,592450
NYY,G.Sanchez,596142
NYY,A.Hicks,543305
NYY,G.Cooper,643265
NYY,C.Headley,452104
NYY,D.Gregorius,544369
NYY,T.Frazier,453943
NYY,J.Ellsbury,453056
NYY,B.Gardner,458731
NYY,C.Sabathia,282332
NYY,M.Tanaka,547888
NYY,S.Castro,516770
NYY,C.Frazier,640449
NYY,M.Holliday,407812
NYY,C.Smith,592761
NYY,J.Holder,656547
NYY,R.Herrera,622703
NYY,B.Heller,621294
NYY,D.German,593334
NYY,G.Gallegos,606149
NYY,K.Higashioka,543309
NYY,T.Austin,592122
NYY,M.Andujar,609280
OAK,L.Hendriks,521230
OAK,S.Manaea,640455
OAK,C.Smith,434672
OAK,K.Graveman,608665
OAK,R.Dull,623430
OAK,D.Coulombe,543056
OAK,J.Cotton,605194
OAK,S.Castro,501563
OAK,P.Blackburn,621112
OAK,S.Casilla,433586
OAK,J.Smith,595001
OAK,B.Treinen,595014
OAK,M.Brady,572728
OAK,J.Lowrie,476704
